product_id,product_name,category,brand,price,stock_quantity,rating,launch_date,cost,margin
4306,Product_4306,Electronics,BrandC,1443.93,794,3.3,2102-07-05,449.68,68.9
4307,Product_4307,Electronics,BrandC,759.17,18,3.5,2102-07-12,536.01,29.4
4308,Product_4308,Books,BrandA,159.46,795,2.7,2102-07-19,126.77,20.5
4309,Product_4309,Electronics,BrandB,29.14,34,4.9,2102-07-26,22.43,23.0
4310,Product_4310,Home,BrandB,579.87,370,1.5,2102-08-02,416.33,28.2
4311,Product_4311,Sports,BrandA,23.4,490,2.6,2102-08-09,14.38,38.5
4312,Product_4312,Sports,BrandD,463.99,835,2.7,2102-08-16,203.74,56.1
4313,Product_4313,Books,BrandA,841.9,816,3.5,2102-08-23,528.05,37.3
4314,Product_4314,Health,BrandB,247.22,240,2.6,2102-08-30,160.15,35.2
4315,Product_4315,Home,BrandD,213.03,6,1.4,2102-09-06,93.9,55.9
4316,Product_4316,Home,BrandC,1793.39,548,4.8,2102-09-13,766.97,57.2
4317,Product_4317,Electronics,BrandA,1173.01,370,2.7,2102-09-20,584.7,50.2
4318,Product_4318,Home,BrandD,1869.24,664,2.4,2102-09-27,1160.0,37.9
4319,Product_4319,Clothing,BrandD,694.92,756,2.8,2102-10-04,310.3,55.3
4320,Product_4320,Health,BrandD,1355.9,249,1.9,2102-10-11,783.48,42.2
4321,Product_4321,Electronics,BrandA,413.36,114,1.4,2102-10-18,309.86,25.0
4322,Product_4322,Clothing,BrandC,1238.59,552,1.6,2102-10-25,554.33,55.2
4323,Product_4323,Books,BrandD,263.52,336,1.7,2102-11-01,206.33,21.7
4324,Product_4324,Sports,BrandA,9.15,573,1.8,2102-11-08,4.91,46.3
4325,Product_4325,Books,BrandB,1863.41,680,2.7,2102-11-15,653.04,65.0
4326,Product_4326,Sports,BrandA,1112.01,141,3.5,2102-11-22,364.21,67.2
4327,Product_4327,Books,BrandA,1854.25,484,3.5,2102-11-29,870.27,53.1
4328,Product_4328,Home,BrandA,670.99,437,1.0,2102-12-06,288.11,57.1
4329,Product_4329,Clothing,BrandD,658.93,769,4.7,2102-12-13,475.65,27.8
4330,Product_4330,Sports,BrandA,804.31,87,4.3,2102-12-20,537.94,33.1
4331,Product_4331,Electronics,BrandB,1413.55,462,4.9,2102-12-27,1049.24,25.8
4332,Product_4332,Clothing,BrandD,1133.79,47,2.4,2103-01-03,674.18,40.5
4333,Product_4333,Electronics,BrandB,1851.08,946,3.7,2103-01-10,958.36,48.2
4334,Product_4334,Clothing,BrandE,55.75,480,1.7,2103-01-17,24.27,56.5
4335,Product_4335,Clothing,BrandA,1417.85,822,4.3,2103-01-24,838.74,40.8
4336,Product_4336,Books,BrandD,664.0,523,1.6,2103-01-31,404.38,39.1
4337,Product_4337,Sports,BrandD,364.57,210,2.3,2103-02-07,181.0,50.4
4338,Product_4338,Sports,BrandA,1023.24,243,3.0,2103-02-14,786.15,23.2
4339,Product_4339,Clothing,BrandC,1012.6,238,3.4,2103-02-21,627.79,38.0
4340,Product_4340,Home,BrandC,278.34,196,3.2,2103-02-28,200.05,28.1
4341,Product_4341,Home,BrandB,407.78,768,1.4,2103-03-07,248.83,39.0
4342,Product_4342,Electronics,BrandA,819.29,234,2.7,2103-03-14,375.45,54.2
4343,Product_4343,Electronics,BrandA,820.58,186,4.7,2103-03-21,548.4,33.2
4344,Product_4344,Books,BrandE,638.53,712,4.5,2103-03-28,265.07,58.5
4345,Product_4345,Clothing,BrandC,301.35,614,3.4,2103-04-04,180.3,40.2
4346,Product_4346,Electronics,BrandC,13.73,289,3.3,2103-04-11,6.88,49.9
4347,Product_4347,Electronics,BrandA,1940.62,220,1.4,2103-04-18,727.62,62.5
4348,Product_4348,Health,BrandB,1887.28,496,1.8,2103-04-25,956.13,49.3
4349,Product_4349,Clothing,BrandA,969.88,495,2.0,2103-05-02,441.43,54.5
4350,Product_4350,Books,BrandB,1990.13,879,3.0,2103-05-09,708.71,64.4
4351,Product_4351,Electronics,BrandC,1348.94,301,3.9,2103-05-16,960.33,28.8
4352,Product_4352,Books,BrandE,142.37,186,2.8,2103-05-23,78.2,45.1
4353,Product_4353,Sports,BrandD,239.85,449,1.5,2103-05-30,113.49,52.7
4354,Product_4354,Books,BrandC,1832.64,914,2.8,2103-06-06,1012.5,44.8
4355,Product_4355,Home,BrandB,1261.95,411,1.7,2103-06-13,854.71,32.3
4356,Product_4356,Home,BrandA,1687.15,610,4.0,2103-06-20,521.58,69.1
4357,Product_4357,Books,BrandC,1797.05,935,1.7,2103-06-27,1030.39,42.7
4358,Product_4358,Home,BrandE,898.64,244,2.9,2103-07-04,484.88,46.0
4359,Product_4359,Sports,BrandB,101.81,312,3.8,2103-07-11,76.0,25.4
4360,Product_4360,Clothing,BrandA,380.62,818,1.9,2103-07-18,219.99,42.2
4361,Product_4361,Home,BrandD,137.81,495,1.3,2103-07-25,50.81,63.1
4362,Product_4362,Home,BrandB,381.54,21,3.3,2103-08-01,188.61,50.6
4363,Product_4363,Books,BrandA,824.01,67,1.2,2103-08-08,503.09,38.9
4364,Product_4364,Sports,BrandD,240.8,391,3.4,2103-08-15,77.77,67.7
4365,Product_4365,Clothing,BrandA,337.63,315,4.0,2103-08-22,250.63,25.8
4366,Product_4366,Books,BrandD,894.41,64,2.3,2103-08-29,298.64,66.6
4367,Product_4367,Books,BrandD,683.64,803,3.0,2103-09-05,215.55,68.5
4368,Product_4368,Health,BrandD,937.98,966,4.7,2103-09-12,282.34,69.9
4369,Product_4369,Sports,BrandA,861.2,728,2.9,2103-09-19,552.78,35.8
4370,Product_4370,Clothing,BrandD,1290.73,540,5.0,2103-09-26,681.45,47.2
4371,Product_4371,Sports,BrandB,1874.69,704,1.6,2103-10-03,658.78,64.9
4372,Product_4372,Clothing,BrandE,220.19,567,3.8,2103-10-10,160.32,27.2
4373,Product_4373,Sports,BrandE,203.02,849,3.6,2103-10-17,81.48,59.9
4374,Product_4374,Books,BrandD,1706.35,899,4.5,2103-10-24,790.32,53.7
4375,Product_4375,Books,BrandE,1015.26,211,1.4,2103-10-31,394.79,61.1
4376,Product_4376,Electronics,BrandE,1533.98,749,2.1,2103-11-07,1171.01,23.7
4377,Product_4377,Home,BrandD,434.77,199,1.5,2103-11-14,295.22,32.1
4378,Product_4378,Health,BrandD,1658.58,986,4.7,2103-11-21,1097.94,33.8
4379,Product_4379,Sports,BrandB,1848.07,177,2.7,2103-11-28,595.07,67.8
4380,Product_4380,Health,BrandC,1272.79,422,4.6,2103-12-05,714.48,43.9
4381,Product_4381,Electronics,BrandA,216.23,930,2.2,2103-12-12,127.08,41.2
4382,Product_4382,Home,BrandD,1791.11,664,1.5,2103-12-19,879.9,50.9
4383,Product_4383,Sports,BrandD,1586.01,461,2.2,2103-12-26,730.96,53.9
4384,Product_4384,Clothing,BrandE,1503.0,43,3.4,2104-01-02,1091.14,27.4
4385,Product_4385,Home,BrandB,78.27,430,4.4,2104-01-09,24.38,68.9
4386,Product_4386,Books,BrandE,1598.93,167,2.5,2104-01-16,979.63,38.7
4387,Product_4387,Electronics,BrandD,280.21,286,4.7,2104-01-23,139.3,50.3
4388,Product_4388,Home,BrandD,448.66,708,2.0,2104-01-30,283.99,36.7
4389,Product_4389,Home,BrandE,1156.38,336,3.8,2104-02-06,461.35,60.1
4390,Product_4390,Books,BrandD,533.64,585,3.9,2104-02-13,223.77,58.1
4391,Product_4391,Sports,BrandC,1324.39,170,2.1,2104-02-20,785.93,40.7
4392,Product_4392,Clothing,BrandA,1218.1,891,1.1,2104-02-27,962.26,21.0
4393,Product_4393,Books,BrandA,220.76,182,2.5,2104-03-05,173.81,21.3
4394,Product_4394,Clothing,BrandA,1313.75,15,1.2,2104-03-12,557.67,57.6
4395,Product_4395,Sports,BrandC,1848.29,495,4.6,2104-03-19,649.07,64.9
4396,Product_4396,Home,BrandD,326.41,579,4.8,2104-03-26,194.27,40.5
4397,Product_4397,Clothing,BrandE,1196.14,886,3.9,2104-04-02,610.02,49.0
4398,Product_4398,Electronics,BrandB,687.02,836,3.9,2104-04-09,467.75,31.9
4399,Product_4399,Electronics,BrandD,921.93,553,2.0,2104-04-16,519.96,43.6
4400,Product_4400,Books,BrandC,577.57,109,1.3,2104-04-23,320.72,44.5
4401,Product_4401,Sports,BrandC,711.49,552,4.2,2104-04-30,443.42,37.7
4402,Product_4402,Books,BrandA,62.68,305,3.2,2104-05-07,22.77,63.7
4403,Product_4403,Books,BrandD,1963.2,979,3.7,2104-05-14,1253.66,36.1
4404,Product_4404,Health,BrandA,1251.48,5,4.1,2104-05-21,681.13,45.6
4405,Product_4405,Books,BrandB,1003.91,842,2.6,2104-05-28,712.85,29.0
4406,Product_4406,Health,BrandA,770.51,692,1.6,2104-06-04,284.59,63.1
4407,Product_4407,Electronics,BrandB,1081.05,272,4.2,2104-06-11,486.88,55.0
4408,Product_4408,Electronics,BrandC,763.31,360,2.8,2104-06-18,591.66,22.5
4409,Product_4409,Books,BrandA,723.02,184,4.3,2104-06-25,416.85,42.3
4410,Product_4410,Electronics,BrandA,930.57,834,2.8,2104-07-02,711.56,23.5
4411,Product_4411,Sports,BrandE,555.59,655,1.9,2104-07-09,358.09,35.5
4412,Product_4412,Health,BrandC,364.2,947,1.7,2104-07-16,277.96,23.7
4413,Product_4413,Health,BrandE,1115.43,99,4.0,2104-07-23,511.89,54.1
4414,Product_4414,Books,BrandB,1686.32,89,3.3,2104-07-30,582.23,65.5
4415,Product_4415,Electronics,BrandB,309.89,983,2.6,2104-08-06,217.27,29.9
4416,Product_4416,Clothing,BrandC,70.31,245,3.0,2104-08-13,49.37,29.8
4417,Product_4417,Health,BrandB,497.39,238,3.2,2104-08-20,303.12,39.1
4418,Product_4418,Books,BrandC,1959.54,929,2.0,2104-08-27,1155.71,41.0
4419,Product_4419,Books,BrandB,1658.37,723,2.5,2104-09-03,1256.14,24.3
4420,Product_4420,Sports,BrandD,1193.75,80,2.2,2104-09-10,463.47,61.2
4421,Product_4421,Home,BrandA,1858.85,114,2.6,2104-09-17,1130.68,39.2
4422,Product_4422,Home,BrandD,893.33,275,3.0,2104-09-24,290.23,67.5
4423,Product_4423,Health,BrandC,1966.64,79,1.7,2104-10-01,728.51,63.0
4424,Product_4424,Sports,BrandC,596.12,567,2.6,2104-10-08,309.17,48.1
4425,Product_4425,Sports,BrandD,484.41,178,2.5,2104-10-15,344.22,28.9
4426,Product_4426,Sports,BrandA,1277.91,308,2.1,2104-10-22,851.81,33.3
4427,Product_4427,Health,BrandA,759.42,560,5.0,2104-10-29,597.69,21.3
4428,Product_4428,Home,BrandE,1254.6,508,1.3,2104-11-05,404.51,67.8
4429,Product_4429,Sports,BrandB,613.47,259,3.6,2104-11-12,301.02,50.9
4430,Product_4430,Electronics,BrandE,1237.75,785,1.7,2104-11-19,469.6,62.1
4431,Product_4431,Books,BrandA,555.11,291,4.4,2104-11-26,176.79,68.2
4432,Product_4432,Books,BrandD,106.69,884,4.7,2104-12-03,46.11,56.8
4433,Product_4433,Clothing,BrandB,1824.71,290,2.6,2104-12-10,770.46,57.8
4434,Product_4434,Clothing,BrandD,1766.99,541,4.3,2104-12-17,901.19,49.0
4435,Product_4435,Health,BrandE,1941.74,885,2.0,2104-12-24,718.52,63.0
4436,Product_4436,Health,BrandC,1434.47,763,1.6,2104-12-31,780.76,45.6
4437,Product_4437,Books,BrandD,1367.03,62,2.3,2105-01-07,1039.01,24.0
4438,Product_4438,Electronics,BrandE,1120.21,593,2.4,2105-01-14,755.13,32.6
4439,Product_4439,Home,BrandE,256.26,404,2.6,2105-01-21,184.79,27.9
4440,Product_4440,Home,BrandE,382.52,947,2.5,2105-01-28,268.67,29.8
4441,Product_4441,Health,BrandC,582.49,479,2.6,2105-02-04,288.22,50.5
4442,Product_4442,Electronics,BrandC,1780.86,324,3.8,2105-02-11,1165.54,34.6
4443,Product_4443,Health,BrandC,350.07,380,2.0,2105-02-18,237.04,32.3
4444,Product_4444,Home,BrandB,1846.13,680,1.1,2105-02-25,743.67,59.7
4445,Product_4445,Health,BrandC,1047.96,309,3.0,2105-03-04,765.15,27.0
4446,Product_4446,Sports,BrandC,1432.56,342,2.8,2105-03-11,757.64,47.1
4447,Product_4447,Health,BrandC,224.94,669,1.2,2105-03-18,69.32,69.2
4448,Product_4448,Books,BrandD,541.72,474,1.5,2105-03-25,336.78,37.8
4449,Product_4449,Health,BrandC,1917.24,55,3.0,2105-04-01,1223.93,36.2
4450,Product_4450,Books,BrandB,535.97,846,1.9,2105-04-08,308.66,42.4
4451,Product_4451,Electronics,BrandE,596.56,424,4.5,2105-04-15,242.33,59.4
4452,Product_4452,Home,BrandD,399.21,141,1.7,2105-04-22,216.03,45.9
4453,Product_4453,Clothing,BrandA,262.5,660,1.1,2105-04-29,131.27,50.0
4454,Product_4454,Clothing,BrandC,470.35,375,2.8,2105-05-06,370.33,21.3
4455,Product_4455,Home,BrandE,1286.44,225,4.9,2105-05-13,916.38,28.8
4456,Product_4456,Clothing,BrandE,913.46,473,3.5,2105-05-20,622.02,31.9
4457,Product_4457,Health,BrandD,1109.74,24,2.4,2105-05-27,433.39,60.9
4458,Product_4458,Electronics,BrandA,249.12,689,1.1,2105-06-03,115.97,53.4
4459,Product_4459,Electronics,BrandB,1605.22,364,2.9,2105-06-10,786.33,51.0
4460,Product_4460,Home,BrandE,1569.27,94,1.8,2105-06-17,857.31,45.4
4461,Product_4461,Clothing,BrandE,48.07,507,3.6,2105-06-24,15.15,68.5
4462,Product_4462,Health,BrandE,770.11,564,3.3,2105-07-01,459.37,40.4
4463,Product_4463,Electronics,BrandE,142.2,815,2.1,2105-07-08,68.1,52.1
4464,Product_4464,Electronics,BrandD,1585.25,581,1.3,2105-07-15,920.77,41.9
4465,Product_4465,Sports,BrandA,1475.85,175,4.0,2105-07-22,449.38,69.6
4466,Product_4466,Sports,BrandE,1804.47,643,3.3,2105-07-29,831.35,53.9
4467,Product_4467,Electronics,BrandB,476.63,407,4.4,2105-08-05,326.17,31.6
4468,Product_4468,Home,BrandB,915.31,489,2.0,2105-08-12,503.92,44.9
4469,Product_4469,Books,BrandC,373.05,926,3.6,2105-08-19,259.06,30.6
4470,Product_4470,Books,BrandE,745.61,850,1.5,2105-08-26,484.26,35.1
4471,Product_4471,Health,BrandE,1046.88,458,2.2,2105-09-02,761.56,27.3
4472,Product_4472,Electronics,BrandE,111.39,412,3.6,2105-09-09,33.83,69.6
4473,Product_4473,Electronics,BrandE,1431.17,900,4.3,2105-09-16,616.35,56.9
4474,Product_4474,Electronics,BrandE,1088.87,337,2.3,2105-09-23,625.45,42.6
4475,Product_4475,Home,BrandB,1658.77,962,4.2,2105-09-30,1278.1,22.9
4476,Product_4476,Sports,BrandA,547.2,871,3.7,2105-10-07,350.15,36.0
4477,Product_4477,Electronics,BrandA,1807.13,330,2.4,2105-10-14,954.7,47.2
4478,Product_4478,Electronics,BrandC,1997.4,212,4.5,2105-10-21,729.19,63.5
4479,Product_4479,Clothing,BrandB,1839.0,989,3.0,2105-10-28,1005.21,45.3
4480,Product_4480,Home,BrandE,1556.9,722,3.6,2105-11-04,810.43,47.9
4481,Product_4481,Health,BrandA,1625.68,948,3.0,2105-11-11,1120.45,31.1
4482,Product_4482,Electronics,BrandD,1149.62,344,2.8,2105-11-18,582.48,49.3
4483,Product_4483,Clothing,BrandD,384.36,575,4.4,2105-11-25,176.58,54.1
4484,Product_4484,Books,BrandD,1355.7,546,2.2,2105-12-02,467.53,65.5
4485,Product_4485,Health,BrandE,1426.94,523,1.1,2105-12-09,461.26,67.7
4486,Product_4486,Electronics,BrandE,1970.84,942,4.5,2105-12-16,1023.98,48.0
4487,Product_4487,Electronics,BrandC,1084.9,345,4.3,2105-12-23,513.63,52.7
4488,Product_4488,Clothing,BrandC,546.38,822,2.5,2105-12-30,315.62,42.2
4489,Product_4489,Home,BrandC,1368.93,247,1.7,2106-01-06,897.97,34.4
4490,Product_4490,Electronics,BrandD,1958.85,623,3.7,2106-01-13,626.84,68.0
4491,Product_4491,Books,BrandE,358.54,324,1.3,2106-01-20,196.52,45.2
4492,Product_4492,Electronics,BrandD,655.37,466,2.7,2106-01-27,479.07,26.9
4493,Product_4493,Books,BrandC,1086.05,90,1.3,2106-02-03,572.98,47.2
4494,Product_4494,Health,BrandE,344.58,293,3.4,2106-02-10,193.18,43.9
4495,Product_4495,Health,BrandB,49.33,540,1.1,2106-02-17,26.81,45.7
4496,Product_4496,Sports,BrandA,677.28,523,3.5,2106-02-24,335.18,50.5
4497,Product_4497,Sports,BrandA,1731.41,658,3.7,2106-03-03,614.75,64.5
4498,Product_4498,Books,BrandC,91.72,648,2.9,2106-03-10,33.31,63.7
4499,Product_4499,Home,BrandD,860.71,849,1.7,2106-03-17,335.28,61.0
4500,Product_4500,Electronics,BrandB,1525.59,668,1.4,2106-03-24,1062.24,30.4
4501,Product_4501,Electronics,BrandE,1906.6,258,2.3,2106-03-31,834.45,56.2
4502,Product_4502,Sports,BrandD,1971.02,86,2.9,2106-04-07,1525.69,22.6
4503,Product_4503,Books,BrandC,846.83,157,3.6,2106-04-14,597.09,29.5
4504,Product_4504,Electronics,BrandD,1901.02,493,1.0,2106-04-21,1220.97,35.8
4505,Product_4505,Electronics,BrandC,75.66,185,3.8,2106-04-28,49.95,34.0
4506,Product_4506,Home,BrandA,1493.1,343,3.9,2106-05-05,483.49,67.6
4507,Product_4507,Clothing,BrandA,1287.28,820,2.8,2106-05-12,752.02,41.6
4508,Product_4508,Sports,BrandD,502.8,868,2.4,2106-05-19,387.42,22.9
4509,Product_4509,Sports,BrandB,1017.1,740,4.4,2106-05-26,325.02,68.0
4510,Product_4510,Clothing,BrandE,263.46,515,4.1,2106-06-02,117.37,55.5
4511,Product_4511,Electronics,BrandC,1743.84,568,4.9,2106-06-09,568.07,67.4
4512,Product_4512,Home,BrandE,719.01,949,2.5,2106-06-16,420.53,41.5
4513,Product_4513,Home,BrandA,1253.96,508,4.6,2106-06-23,449.04,64.2
4514,Product_4514,Sports,BrandB,321.76,539,1.3,2106-06-30,173.63,46.0
4515,Product_4515,Home,BrandB,416.3,15,2.6,2106-07-07,274.75,34.0
4516,Product_4516,Health,BrandE,1983.95,524,2.9,2106-07-14,758.3,61.8
4517,Product_4517,Clothing,BrandA,1507.41,199,2.8,2106-07-21,1021.54,32.2
4518,Product_4518,Electronics,BrandE,1924.13,183,3.5,2106-07-28,635.16,67.0
4519,Product_4519,Health,BrandD,595.22,308,1.7,2106-08-04,223.1,62.5
4520,Product_4520,Clothing,BrandB,333.3,815,4.5,2106-08-11,146.67,56.0
4521,Product_4521,Books,BrandB,1008.62,507,3.2,2106-08-18,704.07,30.2
4522,Product_4522,Sports,BrandD,991.86,280,4.6,2106-08-25,719.17,27.5
4523,Product_4523,Home,BrandA,354.02,833,1.0,2106-09-01,145.22,59.0
4524,Product_4524,Books,BrandB,1467.77,157,3.5,2106-09-08,510.63,65.2
4525,Product_4525,Home,BrandC,726.75,359,2.6,2106-09-15,526.15,27.6
4526,Product_4526,Health,BrandC,376.8,258,3.0,2106-09-22,235.38,37.5
4527,Product_4527,Electronics,BrandA,667.31,918,4.0,2106-09-29,252.86,62.1
4528,Product_4528,Electronics,BrandD,1129.5,156,1.9,2106-10-06,653.82,42.1
4529,Product_4529,Electronics,BrandE,1454.31,424,1.8,2106-10-13,1070.64,26.4
4530,Product_4530,Home,BrandA,966.37,605,3.8,2106-10-20,323.5,66.5
4531,Product_4531,Books,BrandE,1053.56,778,3.1,2106-10-27,360.17,65.8
4532,Product_4532,Electronics,BrandA,282.2,20,1.9,2106-11-03,123.27,56.3
4533,Product_4533,Books,BrandC,1829.81,638,2.9,2106-11-10,1145.7,37.4
4534,Product_4534,Home,BrandD,1857.8,346,2.8,2106-11-17,722.69,61.1
4535,Product_4535,Health,BrandC,1368.44,919,3.8,2106-11-24,969.11,29.2
4536,Product_4536,Books,BrandD,40.17,862,1.0,2106-12-01,27.12,32.5
4537,Product_4537,Health,BrandE,1076.46,349,3.3,2106-12-08,624.89,41.9
4538,Product_4538,Home,BrandA,1260.29,960,3.4,2106-12-15,451.23,64.2
4539,Product_4539,Home,BrandB,1989.34,384,4.0,2106-12-22,1579.75,20.6
4540,Product_4540,Sports,BrandB,1992.15,437,4.6,2106-12-29,1085.76,45.5
4541,Product_4541,Home,BrandD,1715.93,455,2.8,2107-01-05,902.64,47.4
4542,Product_4542,Home,BrandD,132.34,623,2.4,2107-01-12,105.58,20.2
4543,Product_4543,Clothing,BrandC,1906.79,745,1.4,2107-01-19,1395.64,26.8
4544,Product_4544,Electronics,BrandB,1227.26,545,2.3,2107-01-26,648.22,47.2
4545,Product_4545,Sports,BrandC,1602.77,79,1.3,2107-02-02,816.45,49.1
4546,Product_4546,Sports,BrandE,817.35,986,4.2,2107-02-09,284.4,65.2
4547,Product_4547,Sports,BrandB,642.74,451,4.2,2107-02-16,490.58,23.7
4548,Product_4548,Clothing,BrandE,929.17,594,2.7,2107-02-23,670.76,27.8
4549,Product_4549,Health,BrandA,298.01,540,2.0,2107-03-02,135.59,54.5
4550,Product_4550,Home,BrandC,717.35,488,1.5,2107-03-09,485.4,32.3
4551,Product_4551,Electronics,BrandD,1715.95,642,4.4,2107-03-16,1169.19,31.9
4552,Product_4552,Books,BrandB,80.71,522,4.5,2107-03-23,33.41,58.6
4553,Product_4553,Health,BrandC,306.0,391,2.1,2107-03-30,185.69,39.3
4554,Product_4554,Home,BrandD,254.61,573,3.5,2107-04-06,108.85,57.2
4555,Product_4555,Clothing,BrandA,809.14,358,2.0,2107-04-13,562.31,30.5
4556,Product_4556,Home,BrandB,1993.99,32,1.9,2107-04-20,751.54,62.3
4557,Product_4557,Home,BrandE,350.85,135,1.1,2107-04-27,222.6,36.6
4558,Product_4558,Clothing,BrandA,295.24,920,3.3,2107-05-04,136.7,53.7
4559,Product_4559,Sports,BrandD,1830.54,599,1.6,2107-05-11,582.28,68.2
4560,Product_4560,Sports,BrandB,1764.69,921,1.0,2107-05-18,638.56,63.8
4561,Product_4561,Electronics,BrandB,69.32,409,1.4,2107-05-25,43.49,37.3
4562,Product_4562,Electronics,BrandA,1504.65,528,2.3,2107-06-01,631.89,58.0
4563,Product_4563,Sports,BrandB,1312.65,90,3.7,2107-06-08,807.96,38.4
4564,Product_4564,Health,BrandD,1536.64,412,1.8,2107-06-15,779.71,49.3
4565,Product_4565,Books,BrandA,991.53,298,4.6,2107-06-22,640.88,35.4
4566,Product_4566,Home,BrandE,1982.8,486,2.2,2107-06-29,1083.55,45.4
4567,Product_4567,Books,BrandA,92.47,764,2.3,2107-07-06,42.01,54.6
4568,Product_4568,Home,BrandA,472.57,72,1.9,2107-07-13,176.23,62.7
4569,Product_4569,Sports,BrandE,796.11,717,2.0,2107-07-20,374.61,52.9
4570,Product_4570,Electronics,BrandD,902.31,260,1.3,2107-07-27,557.13,38.3
4571,Product_4571,Health,BrandC,1843.13,689,2.2,2107-08-03,1235.33,33.0
4572,Product_4572,Electronics,BrandC,1122.21,989,4.4,2107-08-10,426.63,62.0
4573,Product_4573,Books,BrandE,95.0,311,3.8,2107-08-17,60.05,36.8
4574,Product_4574,Electronics,BrandD,818.69,958,4.5,2107-08-24,318.99,61.0
4575,Product_4575,Sports,BrandB,835.9,824,1.4,2107-08-31,343.48,58.9
4576,Product_4576,Health,BrandE,1931.15,731,2.8,2107-09-07,1092.37,43.4
4577,Product_4577,Books,BrandC,1200.4,684,1.9,2107-09-14,533.7,55.5
4578,Product_4578,Health,BrandD,1273.12,164,3.9,2107-09-21,803.08,36.9
4579,Product_4579,Home,BrandA,1427.94,839,4.9,2107-09-28,1110.78,22.2
4580,Product_4580,Electronics,BrandD,1541.23,334,4.3,2107-10-05,577.11,62.6
4581,Product_4581,Health,BrandD,1271.93,501,1.1,2107-10-12,744.4,41.5
4582,Product_4582,Clothing,BrandC,478.2,731,2.3,2107-10-19,364.22,23.8
4583,Product_4583,Electronics,BrandC,1748.72,803,1.1,2107-10-26,678.97,61.2
4584,Product_4584,Home,BrandB,1465.58,160,1.2,2107-11-02,708.5,51.7
4585,Product_4585,Health,BrandB,1485.03,389,1.3,2107-11-09,537.3,63.8
4586,Product_4586,Books,BrandE,1993.13,759,2.1,2107-11-16,1237.77,37.9
4587,Product_4587,Home,BrandA,1606.04,882,2.2,2107-11-23,1019.15,36.5
4588,Product_4588,Clothing,BrandB,1659.16,971,2.6,2107-11-30,1048.74,36.8
4589,Product_4589,Health,BrandC,1903.05,70,2.6,2107-12-07,1086.76,42.9
4590,Product_4590,Sports,BrandD,306.51,940,4.1,2107-12-14,206.32,32.7
4591,Product_4591,Electronics,BrandE,997.97,91,1.6,2107-12-21,317.29,68.2
4592,Product_4592,Books,BrandB,1163.23,902,1.6,2107-12-28,905.87,22.1
4593,Product_4593,Sports,BrandD,661.91,360,3.5,2108-01-04,272.08,58.9
4594,Product_4594,Health,BrandD,1679.61,320,3.3,2108-01-11,605.97,63.9
4595,Product_4595,Health,BrandB,1526.03,244,1.6,2108-01-18,1175.91,22.9
4596,Product_4596,Home,BrandA,1443.16,23,4.4,2108-01-25,1032.17,28.5
4597,Product_4597,Health,BrandA,1994.31,556,2.3,2108-02-01,1360.99,31.8
4598,Product_4598,Books,BrandE,522.47,700,2.5,2108-02-08,184.1,64.8
4599,Product_4599,Sports,BrandA,1472.24,402,2.7,2108-02-15,1036.11,29.6
4600,Product_4600,Books,BrandE,1105.05,372,2.3,2108-02-22,668.02,39.5
4601,Product_4601,Clothing,BrandC,629.41,927,3.2,2108-02-29,419.16,33.4
4602,Product_4602,Clothing,BrandB,325.37,285,2.6,2108-03-07,256.73,21.1
4603,Product_4603,Electronics,BrandD,1792.29,832,2.0,2108-03-14,711.93,60.3
4604,Product_4604,Electronics,BrandE,1192.93,927,4.6,2108-03-21,658.73,44.8
4605,Product_4605,Clothing,BrandA,1650.74,440,2.2,2108-03-28,1117.02,32.3
4606,Product_4606,Health,BrandE,1092.96,915,3.8,2108-04-04,564.87,48.3
4607,Product_4607,Books,BrandE,443.85,852,2.4,2108-04-11,145.28,67.3
4608,Product_4608,Clothing,BrandA,678.41,594,2.7,2108-04-18,241.32,64.4
4609,Product_4609,Electronics,BrandA,766.17,733,1.9,2108-04-25,460.5,39.9
4610,Product_4610,Clothing,BrandB,1946.0,881,4.0,2108-05-02,861.11,55.7
4611,Product_4611,Health,BrandD,16.24,987,3.9,2108-05-09,5.99,63.1
4612,Product_4612,Clothing,BrandB,1971.4,351,1.1,2108-05-16,926.45,53.0
4613,Product_4613,Books,BrandB,1961.02,925,1.2,2108-05-23,785.37,60.0
4614,Product_4614,Sports,BrandA,1992.32,854,4.7,2108-05-30,621.54,68.8
4615,Product_4615,Health,BrandA,955.79,218,4.6,2108-06-06,359.29,62.4
4616,Product_4616,Electronics,BrandD,1927.8,484,3.0,2108-06-13,1429.54,25.8
4617,Product_4617,Books,BrandE,794.22,442,3.0,2108-06-20,243.05,69.4
4618,Product_4618,Clothing,BrandB,57.46,217,4.2,2108-06-27,39.47,31.3
4619,Product_4619,Clothing,BrandD,452.57,701,1.6,2108-07-04,306.27,32.3
